id,reviewServiceType,reviewType,reviewContent,createDate,channelServiceType,reviewScore,productName,productOptionContent
3108568703,SELLBLOG,NORMAL,정말 예뻐요 빨리 완성하고 완성작 보고싶어용!!,2021-02-06T14:26:47.506+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E09.오후의정원
3121524940,SELLBLOG,NORMAL,그 붙이는 도구가 1구 짜리라 불편했지만 도안도 이쁘고 좋은것 같아요,2021-02-26T17:19:44.277+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C28.벌룬업 하우스
3127844343,SELLBLOG,NORMAL,빠른 배송 감사해요.,2021-03-08T06:25:15.599+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C50.마리 티타임(중형)
3108806363,SELLBLOG,NORMAL,오자마자 한개 후딱 완성할 정도로 아이들이 너무 좋아하네요,2021-02-07T03:22:24.120+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A31.마법 소녀
3121244286,SELLBLOG,NORMAL,"작업끝날때까지 아무것도 못해요 잠도 안자요
 집안일도 못해요",2021-02-26T08:33:03.382+0000,STOREFARM,3,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E02.나비와고양이
3126616883,SELLBLOG,NORMAL,아이가 완전 좋아합니다,2021-03-06T10:53:56.106+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: F 스티커타입 / 작품선택: F03.크리스마스 이브
3126616564,SELLBLOG,NORMAL,아이가 완전 좋아합니다,2021-03-06T10:53:30.834+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: F 스티커타입 / 작품선택: F01.산타타운
3111226442,SELLBLOG,NORMAL,좋아요 무척 재미있어요,2021-02-11T04:15:40.194+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D12.재물운을 부르는 해바라기
3102441283,SELLBLOG,NORMAL,처음이라 쉬운걸로 해봤는데 배송도 빠르고 간단해서 금방만들었어요!ㅎ 나중에 또 살듯하네용,2021-01-29T06:09:03.486+0000,STOREFARM,5,하루클래스 DIY 보석 십자수 2+1 비즈 큐빅 디즈니 ART 캔버스형 자수 해바라기 취미,타입선택: G 미니어처타입 / 작품선택: G04.러브타운
3102387874,SELLBLOG,NORMAL,코로나로 집에서 해보려고 주문했는데 배송도 빠르고 사진이랑 똑같습니다. 재구매의사있습니다.,2021-01-29T05:08:34.260+0000,STOREFARM,5,하루클래스 DIY 보석 십자수 2+1 비즈 큐빅 디즈니 ART 캔버스형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C01.바닷 속 공주
3108755046,SELLBLOG,NORMAL,"또 주문해서 이틀만에 클리어 ᆢ
재밋어요
또 주문할려구요",2021-02-07T02:13:17.336+0000,STOREFARM,4,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D07.사랑전파하트트리
3111493297,SELLBLOG,NORMAL,배송빠르고 디자인도 예쁘고 좋아요~~,2021-02-12T02:22:32.847+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D10.플라워바스켓
3126144451,SELLBLOG,NORMAL,상품 배송 모두 만족해요,2021-03-06T00:50:37.561+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B11.램비좋아
3110344980,SELLBLOG,NORMAL,"애들이 너무 좋아합니다.
배송도 엄청빠르고 좋아요.",2021-02-09T09:25:28.127+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A31.마법 소녀
3126253906,SELLBLOG,NORMAL,너무이쁘고 크고 좋아요,2021-03-06T02:44:40.601+0000,STOREFARM,4,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E19.금빛사슴
3114713020,SELLBLOG,NORMAL,배송 짱 빨라요~~ 초등 고학년되고 또 코로나 때문에 나가지도 못하니 공부는 안하고 십자수만 파고 사네요 ㅋ,2021-02-18T01:31:44.973+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: F 스티커타입 / 작품선택: F01.산타타운
3115337603,SELLBLOG,NORMAL,배송도 빨랐고요 그냥 안한상태로도 너무 예쁜데 완성하면 더 예쁠거같아용 무척 마음에 들어요!!,2021-02-18T13:35:12.726+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D04.여기는파리
3116574919,SELLBLOG,NORMAL,봄방학 동안 집에만 있는 아이들 핸드폰 좀 적게 하려고 주문했어요. 남자 아이들인데도 좋아하네요^^,2021-02-20T04:25:38.937+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B09.송아지좋아
3120723388,SELLBLOG,NORMAL,배송빠르고 색감도이뻐요 빨리완성하고싶어요,2021-02-25T14:29:37.030+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D04.여기는파리
3128331345,SELLBLOG,NORMAL,빠른 배송에 좋습니다~~~~~,2021-03-09T02:31:53.467+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D15.금빛으로 환하게 해바라기
3124540086,SELLBLOG,NORMAL,배송 빠르고 아이가 너무 좋아하네요~,2021-03-03T22:38:32.916+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: A 액자타입 / 작품선택: A19.북극곰
3126537282,SELLBLOG,NORMAL,취미생활로 딱좋아요,2021-03-06T08:57:01.016+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C20.부엉이 모자
3127545654,SELLBLOG,NORMAL,잘받아서 했습니다.,2021-03-08T00:16:42.072+0000,STOREFARM,4,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C24.퍼플캣(소형)
