,0,1
217,보내다,0.9656596391370261
218,집콕,0.9916006443490482
219,핸드폰,0.49091101133524095
220,붙잡다,0.3085162258427802
221,유튜브,0.2883841920951628
222,인스타,0.11727043111063558
223,들어가다,0.9338382012454068
224,일이,0.6040465147069096
225,부터는,0.2226982396540071
226,차분하다,0.1986586102683627
227,테이블,0.1986586102683627
228,앉다,0.7844900731188367
229,이야기,0.4766599343455936
230,놀다,0.6151555736861652
231,붙이,0.9999929796281899
232,만족스럽다,0.2226982396540071
233,특히,0.5926719569108099
234,멀리,0.4314771435400968
235,제일,0.6570952561151981
236,장점,0.49091101133524095
237,예요,0.730344670105919
238,낱개,0.050282744099897206
239,담기다,0.6151555736861652
240,한번,1.0
241,뜯다,0.6861229465667403
242,사용,0.9904446427447269
243,마스,0.1986586102683627
244,테이프,0.5183078753044278
245,입구,0.38216823888016055
246,다음,0.9526384452764196
247,찾다,0.9656596391370261
248,잃어버리다,0.3646811961100039
249,쏟아지다,0.2674339395066548
250,일도,0.2674339395066548
251,참고,0.721892617647171
252,용저,0.11727043111063558
253,넓다,0.49091101133524095
254,오목하다,0.08566115513206862
255,접시,0.1986586102683627
256,재료,0.7772666044762381
257,아두,0.11727043111063558
258,생각나다,0.34660791589543294
259,마다,0.9372217162060985
260,틈틈하다,0.2674339395066548
261,해주다,0.9981107023487816
262,그러면,0.3646811961100039
263,정리,0.721892617647171
264,집안,0.5047882554344237
265,늘다,0.6861229465667403
266,보기,0.6766656472388195
267,한잔,0.17326837592542163
268,말다,0.6766656472388195
269,햇볕,0.050282744099897206
270,받다,0.9936802654724249
271,겨울,0.2883841920951628
272,언제,0.8182458330520299
273,이랬는데,0.08566115513206862
274,벌써,0.5443325092990764
275,아쉽다,0.6151555736861652
276,들어서다,0.4314771435400968
277,고요,0.2226982396540071
278,보다는,0.5443325092990764
279,보이다,0.9850285948141558
280,해드리다,0.730344670105919
281,래야,0.1986586102683627
282,지치다,0.1986586102683627
283,정도,0.9995690246242441
284,가지,0.9723778945088801
285,에도,0.9467671107565495
286,포기,0.2883841920951628
287,방법,0.9192614390886479
288,랍니,0.3646811961100039
289,지금,0.8647262853056009
290,아이방,0.17326837592542163
291,걸다,0.9916006443490482
292,가볍다,0.34660791589543294
293,실리콘,0.050282744099897206
294,양면,0.3991078889421135
295,테이,0.050282744099897206
296,프로도,0.08566115513206862
297,쉬다,0.9969298470828029
298,그나저나,0.17326837592542163
299,친구,0.721892617647171
300,곰돌이,0.14626682046938436
301,푸우,0.11727043111063558
302,티거,0.08566115513206862
303,이번,0.9865029508514961
304,러브,0.666991700068285
305,두어,0.050282744099897206
306,예쁘다,0.9775786084785768
307,실수,0.17326837592542163
308,나름,0.6260074184020745
309,중요하다,0.3646811961100039
310,거실,0.5926719569108099
311,장식,0.5443325092990764
312,장위,0.050282744099897206
313,살포시,0.14626682046938436
314,액자,0.9143577840375191
315,자리,0.721892617647171
316,오늘,0.9436849461901852
317,달다,0.41553417324689446
318,바쁘다,0.38216823888016055
319,현대인,0.050282744099897206
320,정보,0.1986586102683627
321,넘치다,0.3085162258427802
322,세상,0.446963533529364
323,살다,0.4620172789299358
324,에게,0.7984557273617552
325,배우다,0.1986586102683627
326,무리하다,0.2226982396540071
327,틈나다,0.14626682046938436
328,해소,0.14626682046938436
329,어린이,0.38216823888016055
330,함께,0.9113283536492904
331,실내,0.08566115513206862
332,놀이,0.7984557273617552
333,얌치,0.08566115513206862
334,편이,0.5183078753044278
335,자연,0.3646811961100039
336,스럽게,0.3991078889421135
337,따르다,0.7915520796688084
338,경우,0.7386095924338992
339,첫째,0.24557581444349927
340,인어공주,0.3085162258427802
341,둘째,0.41553417324689446
342,누나,0.11727043111063558
343,기웃,0.050282744099897206
344,거리,0.6151555736861652
345,더니,0.050282744099897206
346,만나다,0.5810230647215371
347,툴툴,0.050282744099897206
348,살이,0.17326837592542163
349,충분하다,0.446963533529364
350,스티커,0.8117997805818965
351,형식,0.3085162258427802
352,형태,0.4314771435400968
353,그걸,0.3279036375207641
354,부러워하다,0.050282744099897206
355,크기,0.9303517357210298
356,준비,0.7545944872271844
357,귀엽다,0.824544832165073
358,펭귄,0.050282744099897206
359,불구,0.14626682046938436
360,토끼,0.17326837592542163
361,뭐라다,0.2883841920951628
362,매번,0.24557581444349927
363,크다,0.9822228026414781
364,로만,0.24557581444349927
365,하니,0.7132490867711121
366,소소하다,0.446963533529364
367,무엇,0.49091101133524095
368,부담,0.5314847339140445
369,상자,0.5690903947160535
370,이상,0.6766656472388195
371,이라고,0.5183078753044278
372,적히다,0.730344670105919
373,알다,0.9436849461901852
374,맞다,0.9850285948141558
375,여기,0.6861229465667403
376,퀄리티,0.6260074184020745
377,차이,0.3646811961100039
378,나다,0.9303517357210298
379,여태껏,0.050282744099897206
380,지퍼,0.666991700068285
381,자르다,0.6040465147069096
382,남다,0.9436849461901852
383,관할,0.17326837592542163
384,부분,0.9969298470828029
385,닫다,0.17326837592542163
386,수가,0.5810230647215371
387,줄줄,0.050282744099897206
388,세다,0.2674339395066548
389,나가다,0.8425848558861632
390,하아,0.08566115513206862
391,짜다,0.7915520796688084
392,이벽,0.08566115513206862
393,걸이,0.4766599343455936
394,안표,0.11727043111063558
395,개수,0.11727043111063558
396,본격,0.24557581444349927
397,살펴보다,0.34660791589543294
398,혼자,0.730344670105919
399,터지다,0.11727043111063558
400,역시,0.7772666044762381
401,용이,0.14626682046938436
402,그런,0.3991078889421135
403,가조,0.050282744099897206
404,금은,0.3085162258427802
405,허다,0.24557581444349927
406,어지간하다,0.050282744099897206
407,꼽는,0.050282744099897206
408,등등,0.3085162258427802
409,교체,0.1986586102683627
410,물론,0.6260074184020745
411,여러,0.8750165287227546
412,힘들다,0.8425848558861632
413,지만,0.5443325092990764
414,초등학생,0.2883841920951628
415,가능하다,0.7844900731188367
416,텐데,0.08566115513206862
417,귀요미,0.1986586102683627
418,사이,0.5690903947160535
419,부족함,0.08566115513206862
420,지켜보다,0.14626682046938436
421,그런데,0.6366098323440439
422,바탕,0.4314771435400968
423,비교,0.3646811961100039
424,무조건,0.24557581444349927
425,똑같다,0.2674339395066548
426,부쩍,0.14626682046938436
427,그러하다,0.08566115513206862
428,행동,0.08566115513206862
429,무리,0.3085162258427802
430,고색,0.08566115513206862
431,칠하다,0.2674339395066548
432,가운데,0.17326837592542163
433,부부,0.17326837592542163
434,끝내다,0.6766656472388195
435,위치,0.4314771435400968
436,정해,0.1986586102683627
437,내다,0.7545944872271844
438,묻다,0.3279036375207641
439,떨어지다,0.824544832165073
440,하얀색,0.14626682046938436
441,레이,0.9467671107565495
442,넉넉하다,0.721892617647171
443,부다,0.3085162258427802
444,스스로,0.2883841920951628
445,도와주다,0.3991078889421135
446,나머지,0.41553417324689446
447,해보다,0.8527587298016238
448,쓰다,0.8182458330520299
449,트릴,0.050282744099897206
450,불안감,0.050282744099897206
451,새우,0.050282744099897206
452,변신,0.11727043111063558
453,요리,0.2226982396540071
454,조리,0.050282744099897206
455,엎어줘,0.050282744099897206
456,아악,0.050282744099897206
457,소리,0.2226982396540071
458,지르다,0.3991078889421135
459,지위,0.050282744099897206
460,에서부터,0.1986586102683627
461,또는,0.2883841920951628
462,아래,0.7545944872271844
463,아랫,0.08566115513206862
464,하나,0.9082392437587261
465,다리,0.24557581444349927
466,얼굴,0.5047882554344237
467,웃다,0.1986586102683627
468,폭풍,0.14626682046938436
469,칭찬,0.17326837592542163
470,라는,0.4766599343455936
471,지루하다,0.4766599343455936
472,색도,0.2883841920951628
473,우선,0.5568638307152577
474,채우다,0.8539212621414832
475,맞추다,0.8941141481107353
476,단순하다,0.4620172789299358
477,이지만,0.5568638307152577
478,한자리,0.11727043111063558
479,반복,0.4766599343455936
480,끈기,0.17326837592542163
481,필요하다,0.8425848558861632
482,활동,0.5568638307152577
483,이기도,0.24557581444349927
484,꼬맹이,0.1986586102683627
485,먼저,0.7915520796688084
486,입체,0.1986586102683627
487,그다음,0.2674339395066548
488,어떻다,0.8895205478271666
489,선택,0.8895205478271666
490,주자,0.08566115513206862
491,노란색,0.4766599343455936
492,바지,0.11727043111063558
493,마리,0.24557581444349927
494,나타나다,0.2226982396540071
495,슬슬,0.3085162258427802
496,비틀,0.050282744099897206
497,기르다,0.4314771435400968
498,결국,0.4766599343455936
499,도움,0.5443325092990764
500,나누다,0.3085162258427802
501,즐기다,0.7132490867711121
502,나쁘다,0.08566115513206862
503,마지막,0.5926719569108099
504,마무리,0.5810230647215371
505,지다,0.6953691474944582
506,잠시,0.41553417324689446
507,마음속,0.08566115513206862
508,까지,0.9930440304034579
509,해내다,0.2883841920951628
510,고프다,0.11727043111063558
511,인지,0.666991700068285
512,모습,0.8848075896708223
513,괜찮다,0.7132490867711121
514,만에,0.666991700068285
515,배경,0.6151555736861652
516,색감,0.5810230647215371
517,화사하다,0.3279036375207641
518,어울리다,0.666991700068285
519,빠지다,0.9071956093312991
520,누르다,0.8483205615696294
521,박다,0.24557581444349927
522,싫다,0.3646811961100039
523,책상,0.3991078889421135
524,세우다,0.5926719569108099
525,따로,0.6861229465667403
526,필요,0.5314847339140445
527,이라,0.9497512260304811
528,아니다,0.9706088790692948
529,추다,0.446963533529364
530,협찬,0.11727043111063558
531,작성,0.5183078753044278
532,리얼,0.14626682046938436
533,리뷰,0.6766656472388195
534,풍수지리,0.11727043111063558
535,인테리어,0.8483205615696294
536,해바라기,0.8367118959803507
537,개집,0.050282744099897206
538,길어지다,0.2674339395066548
539,일전,0.14626682046938436
540,앙리,0.08566115513206862
541,마티스,0.11727043111063558
542,그때,0.38216823888016055
543,들이다,0.5047882554344237
544,친정엄마,0.14626682046938436
545,선물,0.9153498023954401
546,관심,0.49091101133524095
547,계시다,0.5183078753044278
548,돈나무,0.24557581444349927
549,부엉이,0.4314771435400968
550,한참,0.38216823888016055
551,고민,0.8182458330520299
552,물건,0.446963533529364
553,나서다,0.7132490867711121
554,바로,0.9702273593712588
555,가다,0.9585354195792206
556,열흘,0.14626682046938436
557,연락,0.2674339395066548
558,이나,0.8799735189752592
559,어찌나,0.3279036375207641
560,열정,0.14626682046938436
561,어렵다,0.9372217162060985
562,그것,0.3991078889421135
563,재미있다,0.8593891342049127
564,만들기,0.7623222402951089
565,그렇게,0.666991700068285
566,께서,0.34660791589543294
567,정성,0.4766599343455936
568,멋지다,0.7386095924338992
569,친정,0.11727043111063558
570,화이트,0.38216823888016055
571,프레임,0.3279036375207641
572,고급스럽다,0.4766599343455936
573,제작,0.6861229465667403
574,인증,0.2883841920951628
575,남기다,0.4766599343455936
576,풍수,0.38216823888016055
577,학적,0.08566115513206862
578,대지,0.11727043111063558
579,상징,0.11727043111063558
580,기운,0.24557581444349927
581,더하다,0.2883841920951628
582,풍요,0.050282744099897206
583,로움,0.050282744099897206
584,번창,0.17326837592542163
585,부르다,0.3085162258427802
586,현관,0.2674339395066548
587,그만큼,0.34660791589543294
588,남녀,0.34660791589543294
589,노소,0.34660791589543294
590,구분,0.34660791589543294
591,없이,0.9153498023954401
592,대중,0.08566115513206862
593,구성은,0.34660791589543294
594,큐빅,0.8895205478271666
595,고체,0.4314771435400968
596,지난번,0.446963533529364
597,작품,0.9999929796281899
598,신청,0.08566115513206862
599,색상,0.8750165287227546
600,보호,0.5047882554344237
601,필름,0.6861229465667403
602,덮이다,0.2226982396540071
603,모두,0.8699347571663363
604,절대,0.3279036375207641
605,챙기다,0.3646811961100039
606,번호,0.9702273593712588
607,확인,0.8117997805818965
608,담다,0.8941141481107353
609,좁다,0.2226982396540071
610,밀다,0.3279036375207641
611,집다,0.5443325092990764
612,줍다,0.5314847339140445
613,한쪽,0.34660791589543294
614,방향,0.3085162258427802
615,수월하다,0.2674339395066548
616,여기다,0.2226982396540071
617,저희,0.730344670105919
618,레트로,0.08566115513206862
619,스럽다,0.2226982396540071
620,밥상,0.11727043111063558
621,펼치다,0.34660791589543294
622,조카,0.3646811961100039
623,이유식,0.050282744099897206
624,모으다,0.3991078889421135
625,재활용,0.2674339395066548
626,매직,0.050282744099897206
627,기호,0.6469701420368849
628,센스,0.3085162258427802
629,쟁이,0.11727043111063558
630,맞춤,0.4620172789299358
631,깔끔하다,0.6766656472388195
632,성하다,0.11727043111063558
633,자랑,0.34660791589543294
634,가을,0.11727043111063558
635,계절,0.14626682046938436
636,꽂다,0.24557581444349927
637,꽃말,0.08566115513206862
638,행운,0.24557581444349927
639,생명,0.050282744099897206
640,들어오다,0.6766656472388195
641,여겨지다,0.050282744099897206
642,집들이,0.3085162258427802
643,특별하다,0.38216823888016055
644,로는,0.34660791589543294
645,요일,0.11727043111063558
646,올라오다,0.38216823888016055
647,계단,0.08566115513206862
648,올리다,0.8647262853056009
649,햇살,0.17326837592542163
650,가득,0.3991078889421135
651,반사,0.41553417324689446
652,보이,0.5568638307152577
653,요크,0.11727043111063558
654,꽃들이,0.08566115513206862
655,실제,0.6469701420368849
656,푸른,0.11727043111063558
657,하늘,0.5047882554344237
658,노랗다,0.17326837592542163
659,꽃잎,0.14626682046938436
660,풍경,0.38216823888016055
661,작은방,0.050282744099897206
662,옮기다,0.49091101133524095
663,짙다,0.11727043111063558
664,그레이,0.08566115513206862
665,벽면,0.24557581444349927
666,흰색,0.2883841920951628
667,돋보이다,0.14626682046938436
668,갤러리,0.050282744099897206
669,창문,0.11727043111063558
670,조화로움,0.050282744099897206
671,감각,0.11727043111063558
672,면서,0.1986586102683627
673,스러운,0.17326837592542163
674,부모님,0.1986586102683627
675,만큼,0.6766656472388195
676,향상,0.3279036375207641
677,근육,0.17326837592542163
678,발달,0.14626682046938436
679,데코,0.17326837592542163
680,소품,0.6953691474944582
681,얼른,0.3646811961100039
682,뒹굴뒹굴,0.050282744099897206
683,이의,0.2226982396540071
684,포근하다,0.08566115513206862
685,이불,0.050282744099897206
686,눕다,0.14626682046938436
687,건데,0.3279036375207641
688,아무래도,0.5047882554344237
689,반짝반짝,0.8593891342049127
690,해봤다,0.7984557273617552
691,으로도,0.6040465147069096
692,삼키다,0.08566115513206862
693,버리다,0.9467671107565495
694,걱정,0.6040465147069096
695,돼다,0.7698784464870496
696,점심시간,0.050282744099897206
697,회사,0.2226982396540071
698,특성,0.050282744099897206
699,남자,0.14626682046938436
700,분들,0.6260074184020745
701,런가,0.2674339395066548
702,구경만,0.11727043111063558
703,절레절레,0.050282744099897206
704,돌이,0.17326837592542163
705,딱이다,0.5314847339140445
706,손재주,0.14626682046938436
707,운동신경,0.050282744099897206
708,누구,0.6766656472388195
709,손쉽다,0.24557581444349927
710,수채화,0.08566115513206862
711,물이,0.11727043111063558
712,귀차니즘,0.050282744099897206
713,으로는,0.4766599343455936
714,디스크,0.1986586102683627
715,진짜,0.8593891342049127
716,분만,0.11727043111063558
717,불량,0.3991078889421135
718,파츠,0.08566115513206862
719,반짝임,0.3991078889421135
720,나뉘다,0.050282744099897206
721,해외,0.1986586102683627
722,알아보다,0.2226982396540071
723,사의,0.11727043111063558
724,캐릭터,0.6570952561151981
725,구매,0.9338382012454068
726,덤보,0.14626682046938436
727,담비,0.050282744099897206
728,각각,0.2883841920951628
729,기본,0.49091101133524095
730,반짝거리다,0.6953691474944582
731,만족,0.2883841920951628
732,표시,0.38216823888016055
733,돌돌,0.17326837592542163
734,말리다,0.2883841920951628
735,타입,0.34660791589543294
736,별도,0.3279036375207641
737,말리,0.11727043111063558
738,도전,0.9071956093312991
739,도구로,0.1986586102683627
740,얼마나,0.5810230647215371
741,지도,0.2674339395066548
742,체크,0.1986586102683627
743,구멍,0.38216823888016055
744,핑크,0.4620172789299358
745,사진,0.9996103550326418
746,뭔가,0.7466915398800679
747,동영상,0.3646811961100039
748,깨지다,0.17326837592542163
749,흐릿,0.050282744099897206
750,섞이다,0.2226982396540071
751,체감,0.1986586102683627
752,표현,0.4766599343455936
753,연속,0.08566115513206862
754,이기,0.2883841920951628
755,난이도,0.3646811961100039
756,높다,0.5314847339140445
757,어깨,0.5690903947160535
758,통증,0.11727043111063558
759,조절,0.17326837592542163
760,정면,0.14626682046938436
761,측면,0.11727043111063558
762,느껴지다,0.5183078753044278
763,반짝이다,0.5314847339140445
764,서로,0.3991078889421135
765,상대,0.08566115513206862
766,훨씬,0.6469701420368849
767,기웃기웃,0.14626682046938436
768,휴대폰,0.2226982396540071
769,바꾸다,0.41553417324689446
770,어느덧다,0.1986586102683627
771,어디,0.7772666044762381
772,사부작사부작,0.1986586102683627
773,꾸미다,0.4314771435400968
774,안녕하다,0.9029500452958641
775,얼마,0.6040465147069096
776,재밌다,0.8483205615696294
777,여서,0.6469701420368849
778,타다,0.38216823888016055
779,찾아보다,0.5183078753044278
780,가장,0.6570952561151981
781,에드,0.08566115513206862
782,배송,0.730344670105919
783,서다,0.6570952561151981
784,당황,0.24557581444349927
785,미키,0.14626682046938436
786,미니,0.3646811961100039
787,에펠탑,0.34660791589543294
788,인가,0.3646811961100039
789,다짐,0.24557581444349927
790,여유,0.4314771435400968
791,알파벳,0.446963533529364
792,빼곡,0.11727043111063558
793,야하다,0.6469701420368849
794,뒤편,0.08566115513206862
795,위엔,0.050282744099897206
796,투명,0.34660791589543294
797,볼때,0.1986586102683627
798,뒤지다,0.38216823888016055
799,귀찮다,0.3279036375207641
800,대충,0.24557581444349927
801,의외로,0.11727043111063558
802,꿀팁,0.34660791589543294
803,갖다,0.5047882554344237
804,보관,0.7386095924338992
805,유용하다,0.2674339395066548
806,장인정신,0.08566115513206862
807,삐뚤다,0.2883841920951628
808,그냥,0.9436849461901852
809,놔두다,0.2226982396540071
810,드디어,0.666991700068285
811,비밀,0.2226982396540071
812,허리,0.4620172789299358
813,파서,0.050282744099897206
814,독서,0.14626682046938436
815,성공,0.2226982396540071
816,넘다,0.8306993565502171
817,뿌듯,0.2674339395066548
818,성취,0.666991700068285
819,영상,0.4620172789299358
820,반짝반짝하다,0.3991078889421135
821,아이템,0.446963533529364
822,등장,0.17326837592542163
823,지나가다,0.3646811961100039
824,달고나,0.08566115513206862
825,커피,0.38216823888016055
826,머물다,0.08566115513206862
827,많아지다,0.38216823888016055
828,작년,0.41553417324689446
829,체험,0.4314771435400968
830,메일,0.050282744099897206
831,지나치다,0.14626682046938436
832,당시,0.14626682046938436
833,이라는,0.5047882554344237
834,단어,0.08566115513206862
835,굉장하다,0.3646811961100039
836,패쓰,0.050282744099897206
837,근데,0.6861229465667403
838,직접,0.7545944872271844
839,감다,0.49091101133524095
840,아프다,0.8425848558861632
841,최근,0.4620172789299358
842,유행,0.3991078889421135
843,업로드,0.14626682046938436
844,안해,0.1986586102683627
845,보신,0.1986586102683627
846,까운,0.050282744099897206
847,다이소,0.8306993565502171
848,요원,0.11727043111063558
849,행복,0.14626682046938436
850,고리,0.7698784464870496
851,패키지,0.446963533529364
852,요전,0.38216823888016055
853,근사하다,0.11727043111063558
854,안쪽,0.3085162258427802
855,풀이,0.4620172789299358
856,딸리다,0.08566115513206862
857,이를,0.3646811961100039
858,볼록,0.08566115513206862
859,납작하다,0.14626682046938436
860,가끔,0.38216823888016055
861,그림판,0.2226982396540071
862,접착제,0.6040465147069096
863,첨부,0.08566115513206862
864,점점,0.6469701420368849
865,아무,0.6366098323440439
866,파란,0.2226982396540071
867,엉뚱하다,0.08566115513206862
868,다모,0.08566115513206862
869,단단하다,0.1986586102683627
870,고무,0.34660791589543294
871,망치,0.14626682046938436
872,센터,0.14626682046938436
873,탕탕,0.050282744099897206
874,두드리다,0.14626682046938436
875,깨다,0.1986586102683627
876,서리,0.08566115513206862
877,베란다,0.050282744099897206
878,벤치,0.050282744099897206
879,나무,0.5568638307152577
880,다정하다,0.050282744099897206
881,컨셉,0.08566115513206862
882,초록,0.1986586102683627
883,식물,0.08566115513206862
884,과도,0.1986586102683627
885,마치,0.2674339395066548
886,숲속,0.08566115513206862
887,요가,0.14626682046938436
888,비도,0.08566115513206862
889,핸드,0.11727043111063558
890,메이드,0.11727043111063558
891,기쁨,0.14626682046938436
892,누리다,0.050282744099897206
893,다집,0.24557581444349927
894,빈둥댔던,0.050282744099897206
895,일주일,0.5810230647215371
896,동안,0.7915520796688084
897,상품,0.6040465147069096
898,캐리어,0.08566115513206862
899,모양,0.7386095924338992
900,이벤트,0.34660791589543294
901,당첨,0.24557581444349927
902,인형,0.34660791589543294
903,찰떡,0.14626682046938436
904,무슨,0.38216823888016055
905,디자인,0.7844900731188367
906,구성,0.5183078753044278
907,최고,0.5183078753044278
908,피크닉,0.050282744099897206
909,조합,0.1986586102683627
910,신나다,0.4314771435400968
911,기분,0.7386095924338992
912,전환,0.08566115513206862
913,궁금하다,0.6260074184020745
914,접근성,0.08566115513206862
915,아보,0.050282744099897206
916,서원,0.050282744099897206
917,이스탄불,0.11727043111063558
918,차근차근,0.24557581444349927
919,읽다,0.49091101133524095
920,그려지다,0.34660791589543294
921,막대,0.11727043111063558
922,알차다,0.24557581444349927
923,해당,0.3085162258427802
924,매칭,0.1986586102683627
925,조심,0.1986586102683627
926,부어,0.34660791589543294
927,튀다,0.17326837592542163
928,부착,0.3991078889421135
929,쫑쫑,0.050282744099897206
930,패기,0.050282744099897206
931,오래,0.8483205615696294
932,아픔,0.14626682046938436
933,매우,0.2226982396540071
934,하이라이트,0.050282744099897206
935,약간,0.446963533529364
936,느낌,0.9230647082239246
937,대리,0.050282744099897206
938,쾌감,0.1986586102683627
939,어둡다,0.08566115513206862
940,역광,0.08566115513206862
941,나오다,0.9656596391370261
